,City,Venue Category,Venue,Venue Latitude,Venue Longitude
1787,Covina,Sandwich Place,Capri Deli,34.091499369687874,-117.87667614097002
1788,Covina,Nail Salon,Le Clinique Nails & Spa,34.114251,-117.83570800000001
1789,Covina,American Restaurant,Mari's Kitchen,34.10365,-117.872923
1790,Covina,Furniture / Home Store,Bed Bath & Beyond,34.1146752,-117.8345752
1791,Covina,Gymnastics Gym,Charter Oak Gymnastics,34.0948847,-117.8696713
1792,Covina,Bookstore,Barnes & Noble,34.11578472295727,-117.8365293677908
1793,Covina,Brewery,Alosta Brewing Co.,34.10461673576593,-117.87895927377295
1794,Covina,Brewery,Arrow Lodge Brewing,34.10511261033943,-117.87666844786979
1795,Covina,Burger Joint,The Habit Burger Grill,34.11175,-117.828393
1796,Covina,Big Box Store,Big Lots,34.10571546337826,-117.84766028430244
1797,Covina,Cosmetics Shop,Ulta Beauty,34.116493,-117.8332608
1798,Covina,Chinese Restaurant,Venus Cafe,34.09723070828564,-117.87234353562411
1799,Covina,Fast Food Restaurant,Jack in the Box,34.10707428751998,-117.83001869916916
1800,Covina,Fast Food Restaurant,In-N-Out Burger,34.116709638914415,-117.82930145720084
1801,Covina,Movie Theater,AMC Glendora 12,34.11648392209295,-117.83634592920995
1802,Covina,Coffee Shop,Klatch Coffee - San Dimas,34.10616969900813,-117.82252076918796
1803,Covina,Donut Shop,The Donut Man,34.1289641,-117.849743
1804,Covina,Sandwich Place,Philly's Best,34.10605379284441,-117.82254705308814
1805,Covina,Grocery Store,Trader Joe's,34.10353167582403,-117.82136755088015
1806,Covina,Electronics Store,Best Buy,34.11512,-117.836986
1807,Covina,Insurance Office,AAA - Automobile Club of Southern California,34.1162649,-117.8734037
1808,Covina,Mexican Restaurant,Taco Grill,34.121731480257246,-117.87205359148433
1809,Covina,Sushi Restaurant,Sushi Show,34.10794051750909,-117.82649407129713
1810,Covina,Pet Store,PetSmart,34.1143584,-117.8369073
1811,Covina,Frozen Yogurt Shop,Yogurtland,34.111668,-117.828368
1812,Covina,Breakfast Spot,Broken Yolk Cafe,34.1269575,-117.872305
1813,Covina,Italian Restaurant,Spaghetti Eddie's Cucina Italiana,34.1218796,-117.8716499
1814,Covina,Warehouse Store,Sam's Club,34.11503332763037,-117.83379764869998
1815,Covina,Butcher,Larios Meat Market,34.1062118,-117.8811177
1816,Covina,Donut Shop,Krispy Kreme Doughnuts,34.1135369,-117.8265865
1817,Covina,Burger Joint,Covina Burgers,34.0910914506841,-117.88066796496969
1818,Covina,Fast Food Restaurant,El Pollo Loco,34.106372,-117.827085
1819,Covina,Sandwich Place,Jersey Mike's Subs,34.111598,-117.828363
1820,Covina,Coffee Shop,Starbucks,34.1063263972331,-117.82614210515538
1821,Covina,Diner,Legends Classic Diner,34.12911444427049,-117.84487818904438
1822,Covina,Liquor Store,BevMo!,34.1147397,-117.8348774
1823,Covina,Furniture / Home Store,HomeGoods,34.117425,-117.831414
1824,Covina,Frozen Yogurt Shop,The Parlor Frozen Yogurt & Creperie,34.107472295965515,-117.83751060958382
1825,Covina,Donut Shop,Yum Yum Donuts,34.10601074118847,-117.87233940036569
1826,Covina,Big Box Store,Target,34.10445007234055,-117.82331516719172
1827,Covina,Fast Food Restaurant,Chick-fil-A,34.116297,-117.8304632
1828,Covina,Thrift / Vintage Store,Union Rescue Mission Thrift Store,34.10644,-117.88618899999999
1829,Covina,Department Store,Kohl's,34.117495,-117.829009
1830,Covina,Gift Shop,Hallmark,34.10338986787611,-117.82265424612358
1831,Covina,Coffee Shop,Starbucks,34.08547527860171,-117.8708626800354
1832,Covina,Pizza Place,Blaze Pizza,34.114591089075965,-117.82928250793458
1833,Covina,Grocery Store,Smart & Final Extra!,34.10798567147558,-117.82724277338116
1834,Covina,Sandwich Place,House of Tacos and Sandwiches,34.12844879062388,-117.8491123262093
1835,Covina,Coffee Shop,Starbucks,34.11579571912524,-117.83653710131148
1836,Covina,American Restaurant,"MOOYAH Burgers, Fries & Shakes",34.115959827004126,-117.83446820347285
1837,Covina,American Restaurant,Boston Market,34.1063218,-117.8265186
1838,Covina,Chinese Restaurant,Mandarin Chinese Food & Sushi,34.090634,-117.880554
1839,Covina,Spa,Massage Envy - Glendora,34.11682665626124,-117.83555226405042
1840,Covina,Tex-Mex Restaurant,Chili's Grill & Bar,34.11616411,-117.83519993
1841,Covina,Convenience Store,7-Eleven,34.1137099127545,-117.872055619955
1842,Covina,Pharmacy,Rite Aid,34.0868467,-117.8737245
1843,Covina,Fast Food Restaurant,Wienerschnitzel,34.10603082850625,-117.87480150660807
1844,Covina,American Restaurant,Grand Burger,34.12632678773328,-117.8723992939945
1845,Covina,Pizza Place,Hungry Howie's Pizza,34.085479,-117.871086
1846,Covina,Burger Joint,Five Guys,34.1135554,-117.8274082
1847,Covina,Pharmacy,Walgreens,34.10586835997654,-117.82836779952049
1848,Covina,BBQ Joint,The Flame Broiler,34.10746141529725,-117.8282945575482
1849,Covina,Grocery Store,Albertsons,34.1300624,-117.8649591
1850,Covina,Mexican Restaurant,Osuna's Mexican Grill,34.115681338204226,-117.87337022397811
1851,Covina,Mexican Restaurant,Bronco's Grill,34.08561778298046,-117.87106227569791
1852,Covina,Food Court,Costco Food Court,34.11189800938554,-117.82638150917255
1853,Covina,Coffee Shop,Starbucks,34.11515659591324,-117.82964025373781
1854,Covina,Shipping Store,The UPS Store,34.1080719,-117.8268428
1855,Covina,Steakhouse,The Golden Spur,34.12900163056689,-117.84328312103948
1856,Covina,Hardware Store,The Home Depot,34.114588,-117.8313949
1857,Covina,Wings Joint,Wingstop,34.11632732394456,-117.83575806591246
1858,Covina,Park,Dalton Park,34.11900296409588,-117.88191594152076
1859,Covina,Music Store,Guitar Center,34.1171496,-117.8308853
1860,Covina,Fast Food Restaurant,El Pollo Loco,34.08584,-117.872118
1861,Covina,Video Game Store,GameStop,34.11456409729913,-117.82939439710167
1862,Covina,BBQ Joint,The Flame Broiler,34.11569740638906,-117.87322186379375
1863,Covina,Taco Place,Sergio's Mexican Restaurant,34.12909991399583,-117.84749481299536
1864,Covina,American Restaurant,Costa's Family Restaurant,34.09153781311698,-117.87328668106261
1865,Covina,Italian Restaurant,Olive Garden,34.11255951118905,-117.82853959686467
1866,Covina,Gym / Fitness Center,24 Hour Fitness,34.11705501044859,-117.83538135404632
1867,Covina,Clothing Store,Ross Dress for Less,34.105515724080874,-117.82233171027609
1868,Covina,Burger Joint,DJ's Drive-In,34.09051985371145,-117.88106282069795
1869,Covina,Sporting Goods Shop,Big 5 Sporting Goods,34.1069872515039,-117.82839369733564
1870,Covina,Juice Bar,Nekter Juice Bar,34.113324,-117.826469
1871,Covina,Grocery Store,VONS,34.0854337,-117.8713957
1872,Covina,Burger Joint,Angelo's Burgers,34.12894462482322,-117.86679902073864
1873,Covina,Mexican Restaurant,Cafe Rio,34.11345001330919,-117.82719920523661
1874,Covina,Ice Cream Shop,Cold Stone Creamery,34.107941,-117.827916
1875,Covina,Liquor Store,Wine Rack Liquor,34.12921,-117.846719
1876,Covina,Bank,Wells Fargo,34.1070254,-117.8255283
1877,Covina,Auto Dealership,Colley Ford,34.11813784,-117.82797244
1878,Cudahy,Donut Shop,Granny's Donuts,33.962512,-118.18590900000001
1879,Cudahy,Juice Bar,Jamba Juice,33.963149,-118.186726
1880,Cudahy,Fast Food Restaurant,In-N-Out Burger,33.95277222321459,-118.18818612823567
1881,Cudahy,Coffee Shop,Tierra Mia Coffee,33.951544151721045,-118.18226720844935
1882,Cudahy,Pizza Place,Blaze Pizza,33.952639,-118.183853
1883,Cudahy,Mexican Restaurant,Tacos El Gavilan,33.97011593857655,-118.18896378866562
1884,Cudahy,Arts & Crafts Store,Michaels,33.954277999999995,-118.18544700859832
1885,Cudahy,Deli / Bodega,Fatima's Meat market,33.96886444091797,-118.18051147460938
1886,Cudahy,Mexican Restaurant,Chipotle Mexican Grill,33.9525112377641,-118.18563671595592
1887,Cudahy,Burger Joint,Fosters Freeze,33.964503,-118.164989
1888,Cudahy,Asian Restaurant,Golden Bowl,33.95248922818184,-118.16370143356377
1889,Cudahy,Mexican Restaurant,La Casita Mexicana,33.9787438922907,-118.19518676854089
1890,Cudahy,Shopping Plaza,Azalea Shopping Center,33.95302637468769,-118.18562982586204
1891,Cudahy,Coffee Shop,Starbucks,33.97060710281529,-118.18832171453174
1892,Cudahy,Seafood Restaurant,El Pescador,33.97177502094887,-118.1644673574391
1893,Cudahy,Hot Dog Joint,Taco Quickie/Quickie Dog,33.962619000000004,-118.16523600000001
1894,Cudahy,Burger Joint,Jim's Burgers,33.97751636785614,-118.18336117004921
1895,Cudahy,Mexican Restaurant,La Barca,33.95445888908892,-118.20581967150302
1896,Cudahy,Park,South Gate Park,33.9441431900276,-118.18525314331053
1897,Cudahy,American Restaurant,TGI Fridays,33.952733,-118.186638
1898,Cudahy,Pizza Place,BiG AL'S Pizzeria,33.983742,-118.18558600000001
1899,Cudahy,Mexican Restaurant,Tacos Mexico,33.97461333852306,-118.18780614481922
1900,Cudahy,Clothing Store,Ross Dress for Less,33.95431695877923,-118.18603779767172
1901,Cudahy,Café,Tony's Donut House,33.97247261939702,-118.20979275068471
1902,Cudahy,Mexican Restaurant,El Sinaloense,33.969113,-118.21032
1903,Cudahy,Mexican Restaurant,Alfredo's Mexican Food,33.969007289366964,-118.16493277379172
1904,Cudahy,Bakery,85C Bakery Cafe,33.95059379714356,-118.16325470684976
1905,Cudahy,Donut Shop,Dunkin',33.970736666816244,-118.1647424214981
1906,Cudahy,Burger Joint,World Famous Grill,33.97121061795791,-118.19423117852138
1907,Cudahy,Pizza Place,Pizza Hut,33.972057106399085,-118.18751692771912
1908,Cudahy,Clothing Store,Ross Dress for Less,33.96736214457515,-118.16317011430071
1909,Cudahy,Cosmetics Shop,Ulta Beauty,33.9541576,-118.1857215
1910,Cudahy,Discount Store,Five Below,33.953530628016644,-118.18504499694563
1911,Cudahy,Coffee Shop,Starbucks,33.96919227,-118.1643032
1912,Cudahy,Coffee Shop,Starbucks,33.952111,-118.186763
1913,Cudahy,Seafood Restaurant,El Pescador,33.970877356090206,-118.19546612755957
1914,Cudahy,Chinese Restaurant,Panda Express,33.95255923104483,-118.18373470657211
1915,Cudahy,Burger Joint,The Habit Burger Grill,33.952322,-118.18391
1916,Cudahy,Dive Bar,Redwood Room,33.987211906431675,-118.18425269377458
1917,Cudahy,Taco Place,Tacos El Gavilan,33.94874147150431,-118.16473780361129
1918,Cudahy,Burger Joint,Tom's Jr.,33.94172422903481,-118.18117190905781
1919,Cudahy,Convenience Store,7-Eleven,33.9634394090067,-118.166067302227
1920,Cudahy,Coffee Shop,Starbucks,33.949024,-118.16615
1921,Cudahy,Mexican Restaurant,Culichi Town,33.9752683734992,-118.18723400822043
1922,Cudahy,Pet Store,Petco,33.95425295234464,-118.18674377234453
1923,Cudahy,Wings Joint,Wingstop,33.970585326956474,-118.16341587282035
1924,Cudahy,Mexican Restaurant,Rocio's Mexican Kitchen,33.95998385957005,-118.15649900981069
1925,Cudahy,Pharmacy,CVS pharmacy,33.952659606933594,-118.18839263916016
1926,Cudahy,Mexican Restaurant,King Taco Restaurant,33.98831933202189,-118.18563241809731
1927,Cudahy,Wings Joint,Wingstop,33.952391999999996,-118.18413899999999
1928,Cudahy,Bakery,Reyna's Bakery,33.976755636623196,-118.17401630034732
1929,Cudahy,Mexican Restaurant,Las Playas Mariscos Frescos,33.97077619005653,-118.19038844939973
1930,Cudahy,Mexican Restaurant,El Picante,33.96677222568127,-118.15288783095802
1931,Cudahy,Sandwich Place,Panera Bread,33.9482784,-118.1650381
1932,Cudahy,Ice Cream Shop,Baskin-Robbins,33.973136074862204,-118.18796224215123
1933,Cudahy,Mexican Restaurant,Taqueria Los Altos,33.970076899284734,-118.16577802280435
1934,Cudahy,Mexican Restaurant,Taco Boy,33.987263554744246,-118.184820332411
1935,Cudahy,Sandwich Place,Jersey Mike's Subs,33.94866892736255,-118.16329973361553
1936,Cudahy,Fast Food Restaurant,McDonald's,33.94884138688015,-118.16576153039927
1937,Cudahy,Warehouse Store,Sam's Club,33.94988654193316,-118.16269432551408
1938,Cudahy,Convenience Store,7-Eleven,33.96040276397095,-118.20486813783646
1939,Cudahy,Seafood Restaurant,"El Pollero ""95""",33.979503,-118.19755911827087
1940,Cudahy,Fried Chicken Joint,Pioneer Chicken,33.96594173856417,-118.15206699023055
1941,Cudahy,Discount Store,99 Cents Only Stores,33.9818,-118.186587
1942,Cudahy,Hotel,Travelodge Inn & Suites by Wyndham,33.97604261525086,-118.18682946023826
1943,Cudahy,Fast Food Restaurant,Pollo Campero,33.95190766,-118.1628114
1944,Cudahy,Fast Food Restaurant,McDonald's,33.96806975186078,-118.16381014418766
1945,Cudahy,Movie Theater,Regal Edwards South Gate & IMAX,33.95149,-118.161792
1946,Cudahy,Mexican Restaurant,Tacos Don Chente,33.97317833483322,-118.21365112014495
1947,Cudahy,Mexican Restaurant,Restaurant Mole de Los Reyes,33.9813712601056,-118.20247280466575
1948,Cudahy,Mexican Restaurant,Casa Luz,33.97337343275042,-118.21553893694484
1949,Cudahy,Big Box Store,Target,33.948234912197286,-118.16777714125386
1950,Cudahy,Mexican Restaurant,El Pescador,33.942228,-118.182047
1951,Cudahy,Pizza Place,Shakeys Pizza Parlor,33.98579025268555,-118.18609619140625
1952,Cudahy,Field,John Anson Ford Park,33.9587544240897,-118.15305372024021
1953,Cudahy,Fast Food Restaurant,McDonald's,33.945129,-118.211532
1954,Cudahy,Pharmacy,CVS pharmacy,33.94340122962531,-118.20507234141976
1955,Cudahy,Coffee Shop,Starbucks,33.988393,-118.18498899999999
1956,Cudahy,Mexican Restaurant,Aqui es Texcoco,33.984699,-118.161926
1957,Cudahy,Burger Joint,Chris's Hamburgers,33.98788920722617,-118.1947332872949
1958,Cudahy,Coffee Shop,Lucero Cafe,33.97424611578499,-118.15252486508699
1959,Cudahy,Taco Place,Tacos DF,33.94456401180024,-118.2105927685544
1960,Cudahy,Convenience Store,7-Eleven,33.96681757824055,-118.15727255182185
1961,Cudahy,Hot Dog Joint,Wienerschnitzel,33.954363,-118.21006200000001
1962,Cudahy,Sandwich Place,SUBWAY,33.97239219530017,-118.21137032624233
1963,Cudahy,Fast Food Restaurant,Taco Bell,33.953931,-118.20648600000001
1964,Cudahy,Hardware Store,The Home Depot,33.9493674,-118.1558433
1965,Cudahy,Sandwich Place,Subway,33.943950153981234,-118.20700644506996
1966,Cudahy,Pizza Place,Domino's Pizza,33.9439496049593,-118.20666119456291
1967,Cudahy,Pizza Place,Pizza Hut,33.97233737822887,-118.210908472538
1968,Cudahy,Fast Food Restaurant,Jack in the Box,33.96483181659624,-118.15132856369019
1969,Cudahy,Fast Food Restaurant,Carl's Jr.,33.9472614285854,-118.15432178402051
1970,Cudahy,Park,Salt Lake Park,33.97259591315715,-118.20611957942259
1971,Cudahy,Burger Joint,Tom's,33.96287289106674,-118.21120766955546
1972,Cudahy,Miscellaneous Shop,Party City,33.94615068658075,-118.15481240806916
1973,Cudahy,Burger Joint,Yayas,33.980394276476886,-118.21030992527966
1974,Cudahy,Paper / Office Supplies Store,OfficeMax,33.9485936,-118.1569282
1975,Cudahy,Fast Food Restaurant,Taco Bell,33.94611308233913,-118.15480884440154
1976,Cudahy,Fast Food Restaurant,Rallys,33.97221503746442,-118.20910468697548
1977,Cudahy,Department Store,dd's DISCOUNTS,33.96709142591125,-118.15657328561619
1978,Culver City,Coffee Shop,Super Domestic Coffee,34.01977927239755,-118.39779600179317
1979,Culver City,Salon / Barbershop,Queen Bee Salon & Spa,34.01807609607305,-118.39865562023772
1980,Culver City,Salad Place,Tender Greens,34.023312113218246,-118.39525433731808
1981,Culver City,Theater,Kirk Douglas Theatre,34.021569821614065,-118.39725599052355
1982,Culver City,Café,Cafe Vida - Culver City,34.0217974,-118.3966165
1983,Culver City,Farmers Market,Culver City Farmers Market,34.0246023718636,-118.39442572949825
1984,Culver City,Yoga Studio,GODA Yoga,34.02266591357658,-118.39597557041117
1985,Culver City,Coffee Shop,"The Conservatory for Coffee, Tea & Cocoa",34.020678145097506,-118.39941228037544
1986,Culver City,Pizza Place,Wildcraft,34.022078314088965,-118.39622978359019
1987,Culver City,Deli / Bodega,Jackson Market,34.01727840219107,-118.39708478571495
1988,Culver City,Pizza Place,La Rocco's Pizzeria,34.024924047090074,-118.39486365388044
1989,Culver City,Taco Place,Cerveteca Culver,34.025103725932155,-118.39528761171044
1990,Culver City,Grocery Store,Trader Joe's,34.02522034561735,-118.39306108160453
1991,Culver City,General Entertainment,Sony Pictures Studios,34.01678035561388,-118.40125172520115
1992,Culver City,Fried Chicken Joint,Honey's Kettle Fried Chicken,34.0231184047936,-118.39536920088823
1993,Culver City,Mediterranean Restaurant,CAVA,34.02510654357601,-118.3939678966999
1994,Culver City,Grocery Store,India Sweets and Spices,34.025419096509964,-118.39538475027214
1995,Culver City,New American Restaurant,Akasha,34.02284831307567,-118.39556560078208
1996,Culver City,Gastropub,City Tavern Culver City,34.021824050322785,-118.3964937509807
1997,Culver City,Fast Food Restaurant,In-N-Out Burger,34.026398364346484,-118.39410071388043
1998,Culver City,Burger Joint,Burger Lounge,34.02140970603933,-118.39803287394305
1999,Culver City,Grocery Store,Sprouts Farmers Market,34.027953040427896,-118.39384317398071
2000,Culver City,Wine Shop,Stanley's,34.02459568779793,-118.39629515297521
2001,Culver City,Cuban Restaurant,Versailles Cuban Food,34.02105161560661,-118.40351522143496
2002,Culver City,American Restaurant,The Wallace,34.02472355268083,-118.39467951262442
2003,Culver City,Multiplex,ArcLight Culver City,34.02366474968173,-118.39415112170467
2004,Culver City,Gym,Equinox Culver City,34.02063266196515,-118.39834373012413
2005,Culver City,French Restaurant,Meet in Paris,34.021977841032886,-118.39636564104521
2006,Culver City,Coffee Shop,Blue Bottle Coffee,34.02711497014916,-118.38763733133183
2007,Culver City,Mexican Restaurant,amá•cita,34.022969,-118.394763
2008,Culver City,Massage Studio,The Massage Garage,34.02505974117186,-118.39482372990476
2009,Culver City,Pizza Place,Roberta’s,34.02745215327114,-118.38728021419456
2010,Culver City,Bookstore,The Ripped Bodice,34.02548077464973,-118.39472627463961
2011,Culver City,Sushi Restaurant,K-ZO Restaurant,34.025507,-118.392918
2012,Culver City,Brazilian Restaurant,Pampas Grill Culver City,34.01692937253523,-118.40650347100804
2013,Culver City,Ice Cream Shop,Cold Stone Creamery,34.023279,-118.394497
2014,Culver City,Salad Place,sweetgreen,34.0273562,-118.3875665
2015,Culver City,Indian Restaurant,Mayura Indian Restaurant,34.019961931476935,-118.40403742698368
2016,Culver City,Gastropub,Public School 310,34.024284,-118.3945
2017,Culver City,Thai Restaurant,Thai Original BBQ Restaurant,34.02223665171092,-118.3999406912887
2018,Culver City,Shopping Plaza,Platform,34.02718722070589,-118.38767353152578
